column 0
fixed: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
measured: 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dacs: 16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
noise: 0.017517919897,0.0284169035231,0.0236531888373,0.0255695476298,0.0174595575274,0.0241355934349,0.018155281379,0.0181128547187,0.0220287628915,0.020258949456,0.0228467379534,0.0202713695668,0.0177744886507,0.0187317167638,0.0200313256507,0.0198505956086,0.0191490488491,0.0206583759945,0.0181438395184,0.0217699881951,0.0196565098681,0.0173540890876,0.0187485571123,0.0199385057108,0.0158315344212,0.0189353395208,0.0181739500872,0.0200999861103,0.0237266305866,0.0171494169984,0.0187490425712,0.0213508718036,0.0213987310914,0.0277192961918,0.0187804221619,0.0220763328419,0.0204814115134,0.0235104651373,0.0193712422359,0.0157517136161,0.0236800976135,0.0175451082302,0.020506247732,0.0190335125089,0.017543972642,0.0207549936341,0.0217619155865,0.0223228716801,0.0163598059141,0.0247748482763,0.0253036383979,0.0192068433438,0.0161093071103,0.0225614329277,0.0212065185009,0.0251318894477,0.022112191404,0.0209210461586,0.020342261042,0.0210028504627,0.0230744817321,0.0242738839677,0.0202157706198,0.0190766240432
column 9
thresh: 0.531482174636,0.55054826713,0.494971562834,0.492115133728,0.554400167208,0.59466597169,0.497486354548,0.666622807803,0.565002978109,0.623802371637,0.523993783019,0.57930694684,0.560591115979,0.471016710113,0.556450181722,0.453979133258,0.500092860765,0.477243351675,0.647718713948,0.543490061798,0.641034735676,0.545747018996,0.519700620138,0.517527900591,0.519879057272,0.488747105453,0.607421804354,0.481128583209,0.532981550674,0.508815081876,0.525036358234,0.452226291915,0.554610312924,0.507730483161,0.537947579455,0.564068174144,0.518825691767,0.536433750522,0.569344010074,0.546823870368,0.486340164831,0.505387875081,0.462257899978,0.444545869864,0.544895868225,0.604866840057,0.54118956966,0.548671043877,0.431939999997,0.545209577709,0.548911624893,0.546205874103,0.478942365376,0.557964943695,0.450697178936,0.572622071011,0.514236223988,0.539837578201,0.504343719045,0.594664565116,0.515987605922,0.441727503603,0.517915645071,0.498909613764
fixed: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
measured: 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dacs: 16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
noise: 0.0209886835321,0.0223418191123,0.0198650473038,0.0170649095675,0.0255322043045,0.0231949522939,0.0208796346183,0.0191578696588,0.0250555013328,0.0216570266485,0.0176381569411,0.0245736483132,0.0275074730558,0.0234786577283,0.0178752143152,0.023737314157,0.01654808708,0.0212342879618,0.021150994742,0.0259982154459,0.0240585629879,0.0251558999529,0.0290588884963,0.0197684996575,0.0201515710459,0.0192272199605,0.0234995547058,0.0198293476814,0.024546188088,0.0192779124938,0.0198505153434,0.0235339988312,0.0261408975212,0.0238146905457,0.0200791560648,0.019707593418,0.0204147155487,0.0201846687699,0.0200493699294,0.0190250438618,0.0207014757695,0.0253532298735,0.0252119688839,0.0183373830963,0.0232975137003,0.0260458199575,0.0203386849467,0.0180034411446,0.0209150445598,0.0231542178977,0.0206216561522,0.0220753626651,0.0300432353499,0.0199649648824,0.0200791499635,0.0200491370947,0.0245818079698,0.0198014032487,0.0184993466492,0.0219853729843,0.0193065642909,0.0210390382746,0.0201583350633,0.0223874096746
column 10
thresh: 0.562980575199,0.409992012075,0.550533748787,0.50111652922,0.440573031303,0.56659025332,0.552381872419,0.501417709628,0.634544564939,0.5798511895,0.475371551239,0.567261599889,0.576117500236,0.524386993857,0.460292833602,0.485044932347,0.62888687196,0.601360828856,0.443812028202,0.581612788493,0.546633458385,0.524010313686,0.50078075637,0.588696526681,0.571936231522,0.600956134839,0.577268083656,0.456646301775,0.555167693462,0.454215466173,0.612504730412,0.574027596156,0.459284424495,0.530990233967,0.468511143298,0.508486474755,0.557627329207,0.589526400345,0.569979322369,0.45680551733,0.541975485899,0.627698554107,0.569883640791,0.582645215154,0.629887101479,0.536938586585,0.549335525559,0.500256401935,0.602130786145,0.609215515278,0.574907115041,0.524384751475,0.603589671342,0.643395986582,0.555080174611,0.478099910422,0.663849744991,0.490119490445,0.502252753917,0.471061119206,0.657986863521,0.504158700691,0.490064023655,0.573216123226
fixed: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
